time,q05,q25,q50,q75,q95,width50,width90
28.35,0.0645900305845575,0.08123591330979416,0.10300331605863879,0.13527299290775466,0.23832818669283498,0.0540370795979605,0.17373815610827748
28.4,0.06456802622313758,0.08121029230676945,0.10304182906401713,0.13530949812112592,0.23854181913194072,0.05409920581435647,0.17397379290880316
28.45,0.06454250446158384,0.08121866757443658,0.10307416899630623,0.13534969352003887,0.23875488424703367,0.05413102594560229,0.17421237978544984
28.5,0.0645357125651848,0.08126337040356814,0.103097632990633,0.135372714995803,0.23896351131057647,0.05410934459223486,0.17442779874539166
28.55,0.06453235142516195,0.08131070145457547,0.10311827887979318,0.1354008383297622,0.23916391623088135,0.05409013687518674,0.1746315648057194
28.6,0.06454050025876915,0.08135667153456938,0.10313653638841627,0.13543498940987994,0.23935246948969185,0.05407831787531056,0.1748119692309227
28.65,0.06454550573247285,0.08140068278035317,0.10316295539087156,0.13547483128068838,0.23952576067076387,0.054074148500335206,0.174980254938291
28.7,0.06454729646424881,0.08143043302452525,0.10318574743528519,0.13551996330248584,0.23968065852725026,0.05408953027796058,0.17513336206300145
28.75,0.06454585400789836,0.08145623720845616,0.1031767430462546,0.13556196695976208,0.23981436565259373,0.054105729751305925,0.17526851164469537
28.8,0.06454121305212569,0.08143326642374896,0.10316224081290574,0.13559356274811202,0.23992446694126718,0.05416029632436306,0.1753832538891415
28.85,0.06453346071767405,0.08140560552540252,0.10314240291658205,0.13557927007309195,0.24000897114858163,0.05417366454768943,0.1754755104309076
28.9,0.0645227349632127,0.08139543493168248,0.1031256544687338,0.13551781428175216,0.2400663449803483,0.05412237935006968,0.1755436100171356
28.95,0.06451336940207301,0.08139248084959383,0.10313462499359466,0.13545094618707026,0.24009553926179467,0.054058465337476436,0.17558216985972164
29.0,0.0645040105282835,0.08137102970680522,0.1031406672175385,0.13537988043018545,0.24009600685009375,0.05400885072338023,0.17559199632181025
29.05,0.06449126754431758,0.08133753150549594,0.10314370466236002,0.13530590311238938,0.24006771206617494,0.05396837160689344,0.17557644452185736
29.1,0.06445693560974482,0.08130338887641403,0.1031437103542614,0.13528265534635997,0.2400111315298205,0.05397926646994594,0.1755541959200757
29.15,0.06442529685130605,0.08126912549984797,0.10314184551849025,0.13526944073152375,0.23992724638849192,0.05400031523167578,0.17550194953718587
29.2,0.0643969226185143,0.08123527308756008,0.10312865382435424,0.1352765262100454,0.23981752603623474,0.054041253122485325,0.17542060341772042
29.25,0.06437232306923782,0.08122729172435521,0.10311528348052368,0.13533439274574036,0.23968390352575286,0.05410710102138515,0.17531158045651504
29.3,0.06435193766710544,0.08123869154957328,0.10310199547766956,0.13539087920607054,0.23952874298561552,0.054152187656497264,0.1751768053185101
29.35,0.06433612702002356,0.08124947653929843,0.10308903380116746,0.13544490454865835,0.23935479946641064,0.05419542800935992,0.17501867244638708
29.4,0.06432516622992197,0.08125506218160994,0.1030766209718493,0.13549543059748678,0.23916517175494298,0.054240368415876844,0.174840005525021
29.45,0.06431923989289806,0.08125589177258498,0.10306495413387365,0.13554148113888428,0.23896324881391767,0.054285589366299306,0.1746440089210196
29.5,0.06429771071496043,0.08123355232481437,0.103054201766066,0.13555989801472057,0.23875265062490203,0.0543263456899062,0.1744549399099416
29.55,0.06429241954869447,0.0812072361992367,0.10304450107878266,0.1355361445149968,0.23853716433260955,0.054328908315760094,0.17424474478391508
29.6,0.06429027256383879,0.08117435496962061,0.10303595614241728,0.13551065573413051,0.23832067670579132,0.054336300764509904,0.17403040414195253
29.65,0.06428674308680955,0.081170604264767,0.10302863677658765,0.13548364348944456,0.23810710404028484,0.05431303922467756,0.1738203609534753
29.7,0.06428420933771195,0.08121326468385728,0.10296869284823901,0.13545535358484814,0.23790032072841685,0.05424208890099086,0.1736161113907049
29.75,0.06428723747645426,0.0812630267013015,0.10292643229525537,0.13542606395995377,0.23770408780065438,0.054163037258652263,0.17341685032420012
29.8,0.06428880237271428,0.08127983952472638,0.10294505419972703,0.13539608217793725,0.23752198280458184,0.05411624265321087,0.17323318043186756
29.85,0.06431941552986242,0.0812623104070704,0.1029600445490654,0.1353657422793565,0.23735733241742835,0.0541034318722861,0.17303791688756592
29.9,0.06435334970964793,0.08126485250538715,0.10297098664911115,0.13533540103938727,0.2372131491864849,0.05407054853400012,0.17285979947683697
29.95,0.06438669858451548,0.08126212888806357,0.10296286788395012,0.13530543367525172,0.2370920737528341,0.05404330478718815,0.1727053751683186
30.0,0.06441889037913127,0.08126827771779258,0.1029227327717917,0.1352762290590265,0.2369963238352782,0.05400795134123393,0.1725774334561469
30.05,0.06444937617534745,0.08127281436058002,0.10288152744860775,0.13524818449859893,0.23692765113245806,0.05397537013801891,0.1724782749571106
30.1,0.06447763922815833,0.08127562246295393,0.10283976545106738,0.135221700156353,0.23688730714324638,0.053946077693399055,0.17240966791508805
30.15,0.0645032036850702,0.08127661973519895,0.10280341773508905,0.13519717318131166,0.23687601871216651,0.05392055344611271,0.1723728150270963
30.2,0.0645256425657456,0.08127575967241259,0.10279636455233805,0.13517499163599542,0.23689397388355105,0.05389923196358283,0.17236833131780543
30.25,0.06454458487146633,0.08127303262429714,0.10279199448021348,0.1351555283042274,0.23694081840305953,0.05388249567993025,0.1723962335315932
30.3,0.06456183860432205,0.08126846619594862,0.10279035440461076,0.1351391344705489,0.23701566294711074,0.053870668274600284,0.1724538243427887
30.35,0.06457882611999395,0.08126212497246094,0.10279144640260769,0.1351664339980306,0.23711710089971233,0.05390430902556967,0.1725382747797184
30.4,0.0645919339352614,0.08126292423522465,0.10279522814880385,0.13516268422459732,0.23724323624226146,0.05389975998937267,0.17265130230700004
30.45,0.06460096037638816,0.08126335682861419,0.10280161403554199,0.13519933879576743,0.2373917208847983,0.05393598196715324,0.17279076050841014
30.5,0.06460577435207639,0.08126156091738931,0.10281047697941406,0.13524834457906487,0.23755980055546577,0.05398678366167556,0.1729540262033894
30.55,0.0646063172014325,0.08125757966344527,0.10282165087640416,0.1352884560115278,0.23774436818541111,0.05403087634808254,0.1731380509839786
30.6,0.06460260329651162,0.08126070616520986,0.10283846661747609,0.13529880876379766,0.2379420235839065,0.054038102598587795,0.1733394202873949
30.65,0.06459471939510918,0.08121420275320282,0.10289260931656523,0.13531261115147847,0.23814913809570343,0.05409840839827565,0.17355441870059424
30.7,0.06458282276060473,0.08118050012032688,0.10293800577401445,0.1353296827073736,0.23836192287001082,0.054149182587046735,0.1737791001094061
30.75,0.06456713808656114,0.08117955107261086,0.10298181623842165,0.13531115653129983,0.23857649934647962,0.05413160545868896,0.17400936125991848
30.8,0.06454795328413349,0.08115682056970258,0.10302960007459273,0.13528052005480623,0.2387889705749816,0.05412369948510365,0.17424101729084812
30.85,0.06452360956003851,0.08111849375859898,0.10306423836897227,0.13525401233468604,0.23899549202835313,0.05413551857608706,0.17447188246831463
30.9,0.06448656404371712,0.0810802705778292,0.10309231881589984,0.13523189570011593,0.23919234063541078,0.05415162512228673,0.17470577659169367
30.95,0.06447730312478786,0.08104713790032644,0.1031133728790179,0.13521438697110816,0.2393759808499217,0.054167249070781714,0.17489867772513384
31.0,0.06448071167200194,0.08107223226966637,0.10312704913722538,0.13520165522568942,0.23954312667431293,0.05412942295602305,0.175062415002311
31.05,0.06448396613574306,0.08110226152937912,0.10313311895350617,0.13519382006292613,0.239690798669769,0.05409155853354701,0.17520683253402594
31.1,0.0644870954085452,0.08113408360945912,0.10313148018349384,0.13519095038501877,0.2398163751025733,0.05405686677555965,0.17532927969402812
31.15,0.06449013141939722,0.08116728611011662,0.10312215887137868,0.1351930637160145,0.23991763649664838,0.054025777605897884,0.17542750507725116
31.2,0.06449310691934622,0.08120227322225167,0.1031410973937063,0.13517357091137885,0.23999280298161463,0.05397129768912719,0.1754996960622684
31.25,0.06449605320213084,0.08121136209348148,0.10315613013379218,0.13515221064609534,0.24004056394269305,0.05394084855261386,0.1755445107405622
31.3,0.06449899784059782,0.08122153073007868,0.10316590452506107,0.13513391090109175,0.24006009959261526,0.053912380171013075,0.17556110175201745
31.35,0.06450196252360998,0.08123429744365884,0.10317034158663879,0.13511900953447875,0.2400510941963615,0.05388471209081991,0.17554913167275152
31.4,0.06449580112154539,0.08124953880705613,0.10316943555776689,0.13510782228914384,0.2400137407875862,0.05385828348208771,0.1755179396660408
